_id,代码,股票名称
ObjectId(5d84193b067cbab2e441615b),2428,云南锗业
ObjectId(5d84193b067cbab2e441615c),2429,兆驰股份
ObjectId(5d84193b067cbab2e441615d),2427,*ST尤夫
ObjectId(5d84193b067cbab2e441615e),2426,胜利精密
ObjectId(5d84193b067cbab2e441615f),2425,凯撒文化
ObjectId(5d84193b067cbab2e4416160),2424,贵州百灵
ObjectId(5d84193b067cbab2e4416161),2423,中原特钢
ObjectId(5d84193b067cbab2e4416162),2422,科伦药业
ObjectId(5d84193b067cbab2e4416163),2421,达实智能
ObjectId(5d84193b067cbab2e4416164),2420,*ST毅昌
ObjectId(5d84193b067cbab2e4416165),2418,康盛股份
ObjectId(5d84193b067cbab2e4416166),2419,天虹股份
ObjectId(5d84193b067cbab2e4416167),2417,深南股份
ObjectId(5d84193b067cbab2e4416168),2416,爱施德
ObjectId(5d84193b067cbab2e4416169),2415,海康威视
ObjectId(5d84193b067cbab2e441616a),2414,高德红外
ObjectId(5d84193b067cbab2e441616b),2413,雷科防务
ObjectId(5d84193b067cbab2e441616c),2412,汉森制药
ObjectId(5d84193b067cbab2e441616d),2411,延安必康
ObjectId(5d84193b067cbab2e441616e),2410,广联达
ObjectId(5d84193b067cbab2e441616f),2409,雅克科技
ObjectId(5d84193b067cbab2e4416170),2408,齐翔腾达
ObjectId(5d84193b067cbab2e4416171),2407,多氟多
ObjectId(5d84193b067cbab2e4416172),2406,远东传动
ObjectId(5d84193b067cbab2e4416173),2405,四维图新
ObjectId(5d84193b067cbab2e4416174),2404,嘉欣丝绸
ObjectId(5d84193b067cbab2e4416175),2400,省广集团
ObjectId(5d84193b067cbab2e4416176),2403,爱仕达
ObjectId(5d84193b067cbab2e4416177),2399,海普瑞
ObjectId(5d84193b067cbab2e4416178),2398,建研集团
ObjectId(5d84193b067cbab2e4416179),2397,梦洁股份
ObjectId(5d84193b067cbab2e441617a),2396,星网锐捷
ObjectId(5d84193b067cbab2e441617b),2402,和而泰
ObjectId(5d84193b067cbab2e441617c),2395,双象股份
ObjectId(5d84193b067cbab2e441617d),2401,中远海科
ObjectId(5d84193b067cbab2e441617e),2394,联发股份
ObjectId(5d84193b067cbab2e441617f),2393,力生制药
ObjectId(5d84193b067cbab2e4416180),2392,北京利尔
ObjectId(5d84193b067cbab2e4416181),2391,长青股份
ObjectId(5d84193b067cbab2e4416182),2390,信邦制药
ObjectId(5d84193b067cbab2e4416183),2389,航天彩虹
ObjectId(5d84193b067cbab2e4416184),2388,新亚制程
ObjectId(5d84193b067cbab2e4416185),2386,天原集团
ObjectId(5d84193b067cbab2e4416186),2387,维信诺
ObjectId(5d84193b067cbab2e4416187),2385,大北农
ObjectId(5d84193b067cbab2e4416188),2384,东山精密
ObjectId(5d84193b067cbab2e4416189),2383,合众思壮
ObjectId(5d84193b067cbab2e441618a),2382,蓝帆医疗
ObjectId(5d84193b067cbab2e441618b),2381,双箭股份
ObjectId(5d84193b067cbab2e441618c),2379,宏创控股
ObjectId(5d84193b067cbab2e441618d),2380,科远股份
ObjectId(5d84193b067cbab2e441618e),2378,章源钨业
ObjectId(5d84193b067cbab2e441618f),2377,国创高新
ObjectId(5d84193b067cbab2e4416190),2375,亚厦股份
ObjectId(5d84193b067cbab2e4416191),2376,新北洋
ObjectId(5d84193b067cbab2e4416192),2373,千方科技
ObjectId(5d84193b067cbab2e4416193),2374,丽鹏股份
ObjectId(5d84193b067cbab2e4416194),2372,伟星新材
ObjectId(5d84193b067cbab2e4416195),2371,北方华创
ObjectId(5d84193b067cbab2e4416196),2370,亚太药业
ObjectId(5d84193b067cbab2e4416197),2369,卓翼科技
ObjectId(5d84193b067cbab2e4416198),2368,太极股份
ObjectId(5d84193b067cbab2e4416199),2367,康力电梯
ObjectId(5d84193b067cbab2e441619a),2366,台海核电
ObjectId(5d84193b067cbab2e441619b),2365,永安药业
ObjectId(5d84193b067cbab2e441619c),2364,中恒电气
ObjectId(5d84193b067cbab2e441619d),2362,汉王科技
ObjectId(5d84193b067cbab2e441619e),2363,隆基机械
ObjectId(5d84193b067cbab2e441619f),2360,同德化工
ObjectId(5d84193b067cbab2e44161a0),2361,神剑股份
ObjectId(5d84193b067cbab2e44161a1),2359,*ST北讯
ObjectId(5d84193b067cbab2e44161a2),2358,森源电气
ObjectId(5d84193b067cbab2e44161a3),2356,*ST赫美
ObjectId(5d84193b067cbab2e44161a4),2357,富临运业
ObjectId(5d84193b067cbab2e44161a5),2355,兴民智通
ObjectId(5d84193b067cbab2e44161a6),2354,天神娱乐
ObjectId(5d84193b067cbab2e44161a7),2353,杰瑞股份
ObjectId(5d84193b067cbab2e44161a8),2352,顺丰控股
ObjectId(5d84193b067cbab2e44161a9),2351,漫步者
ObjectId(5d84193b067cbab2e44161aa),2350,北京科锐
ObjectId(5d84193b067cbab2e44161ab),2349,精华制药
ObjectId(5d84193b067cbab2e44161ac),2348,高乐股份
ObjectId(5d84193b067cbab2e44161ad),2347,泰尔股份
ObjectId(5d84193b067cbab2e44161ae),2346,柘中股份
ObjectId(5d84193b067cbab2e44161af),2345,潮宏基
ObjectId(5d84193b067cbab2e44161b0),2344,海宁皮城
ObjectId(5d84193b067cbab2e44161b1),2343,慈文传媒
ObjectId(5d84193b067cbab2e44161b2),2341,新纶科技
ObjectId(5d84193b067cbab2e44161b3),2342,巨力索具
ObjectId(5d84193b067cbab2e44161b4),2340,格林美
ObjectId(5d84193b067cbab2e44161b5),2339,积成电子
ObjectId(5d84193b067cbab2e44161b6),2338,奥普光电
ObjectId(5d84193b067cbab2e44161b7),2337,赛象科技
ObjectId(5d84193b067cbab2e44161b8),2336,*ST人乐
ObjectId(5d84193b067cbab2e44161b9),2335,科华恒盛
ObjectId(5d84193b067cbab2e44161ba),2334,英威腾
ObjectId(5d84193b067cbab2e44161bb),2333,*ST罗普
ObjectId(5d84193b067cbab2e44161bc),2332,仙琚制药
ObjectId(5d84193b067cbab2e44161bd),2331,皖通科技
ObjectId(5d84193b067cbab2e44161be),2330,得利斯
ObjectId(5d84193b067cbab2e44161bf),2329,皇氏集团
ObjectId(5d84193b067cbab2e44161c0),2328,新朋股份
ObjectId(5d84193b067cbab2e44161c1),2327,富安娜
ObjectId(5d84193b067cbab2e44161c2),2326,永太科技
ObjectId(5d84193b067cbab2e44161c3),2325,洪涛股份
ObjectId(5d84193b067cbab2e44161c4),2324,普利特
ObjectId(5d84193b067cbab2e44161c5),2323,*ST百特
ObjectId(5d84193b067cbab2e44161c6),2322,理工环科
ObjectId(5d84193b067cbab2e44161c7),2321,华英农业
ObjectId(5d84193b067cbab2e44161c8),2320,海峡股份
ObjectId(5d84193b067cbab2e44161c9),2318,久立特材
ObjectId(5d84193b067cbab2e44161ca),2319,乐通股份
ObjectId(5d84193b067cbab2e44161cb),2317,众生药业
ObjectId(5d84193b067cbab2e44161cc),2316,亚联发展
ObjectId(5d84193b067cbab2e44161cd),2315,焦点科技
ObjectId(5d84193b067cbab2e44161ce),2314,南山控股
ObjectId(5d84193b067cbab2e44161cf),2312,三泰控股
ObjectId(5d84193b067cbab2e44161d0),2309,中利集团
ObjectId(5d84193b067cbab2e44161d1),2308,威创股份
ObjectId(5d84193b067cbab2e44161d2),2307,北新路桥
ObjectId(5d84193b067cbab2e44161d3),2313,日海智能
ObjectId(5d84193b067cbab2e44161d4),2305,南国置业
ObjectId(5d84193b067cbab2e44161d5),2306,*ST云网
ObjectId(5d84193b067cbab2e44161d6),2311,海大集团
ObjectId(5d84193b067cbab2e44161d7),2304,洋河股份
ObjectId(5d84193b067cbab2e44161d8),2310,东方园林
ObjectId(5d84193b067cbab2e44161d9),2303,美盈森
ObjectId(5d84193b067cbab2e44161da),2302,西部建设
ObjectId(5d84193b067cbab2e44161db),2301,齐心集团
ObjectId(5d84193b067cbab2e44161dc),2300,太阳电缆
ObjectId(5d84193b067cbab2e44161dd),2299,圣农发展
ObjectId(5d84193b067cbab2e44161de),2298,中电兴发
ObjectId(5d84193b067cbab2e44161df),2297,博云新材
ObjectId(5d84193b067cbab2e44161e0),2296,辉煌科技
ObjectId(5d84193b067cbab2e44161e1),2295,精艺股份
ObjectId(5d84193b067cbab2e44161e2),2293,罗莱生活
ObjectId(5d84193b067cbab2e44161e3),2294,信立泰
ObjectId(5d84193b067cbab2e44161e4),2292,奥飞娱乐
ObjectId(5d84193b067cbab2e44161e5),2291,星期六
ObjectId(5d84193b067cbab2e44161e6),2290,*ST中科
ObjectId(5d84193b067cbab2e44161e7),2289,*ST宇顺
ObjectId(5d84193b067cbab2e44161e8),2288,超华科技
ObjectId(5d84193b067cbab2e44161e9),2287,奇正藏药
ObjectId(5d84193b067cbab2e44161ea),2286,保龄宝
ObjectId(5d84193b067cbab2e44161eb),2285,世联行
ObjectId(5d84193b067cbab2e44161ec),2283,天润曲轴
ObjectId(5d84193b067cbab2e44161ed),2281,光迅科技
ObjectId(5d84193b067cbab2e44161ee),2280,联络互动
ObjectId(5d84193b067cbab2e44161ef),2282,博深工具
ObjectId(5d84193b067cbab2e44161f0),2278,神开股份
ObjectId(5d84193b067cbab2e44161f1),2279,久其软件
ObjectId(5d84193b067cbab2e44161f2),2277,友阿股份
ObjectId(5d84193b067cbab2e44161f3),2284,亚太股份
ObjectId(5d84193b067cbab2e44161f4),2276,万马股份
ObjectId(5d84193b067cbab2e44161f5),2275,桂林三金
ObjectId(5d84193b067cbab2e44161f6),2274,华昌化工
ObjectId(5d84193b067cbab2e44161f7),2273,水晶光电
ObjectId(5d84193b067cbab2e44161f8),2272,川润股份
ObjectId(5d84193b067cbab2e44161f9),2271,东方雨虹
ObjectId(5d84193b067cbab2e44161fa),2270,华明装备
ObjectId(5d84193b067cbab2e44161fb),2269,美邦服饰
ObjectId(5d84193b067cbab2e44161fc),2268,卫 士 通
ObjectId(5d84193b067cbab2e44161fd),2267,陕天然气
ObjectId(5d84193b067cbab2e44161fe),2266,浙富控股
ObjectId(5d84193b067cbab2e44161ff),2265,西仪股份
ObjectId(5d84193b067cbab2e4416200),2264,新 华 都
ObjectId(5d84193b067cbab2e4416201),2263,*ST东南
ObjectId(5d84193b067cbab2e4416202),2262,恩华药业
ObjectId(5d84193b067cbab2e4416203),2261,拓维信息
ObjectId(5d84193b067cbab2e4416204),2260,*ST德奥
ObjectId(5d84193b067cbab2e4416205),2259,*ST升达
ObjectId(5d84193b067cbab2e4416206),2258,利尔化学
ObjectId(5d84193b067cbab2e4416207),2256,兆新股份
ObjectId(5d84193b067cbab2e4416208),2255,海陆重工
ObjectId(5d84193b067cbab2e4416209),2254,泰和新材
ObjectId(5d84193b067cbab2e441620a),2253,川大智胜
ObjectId(5d84193b067cbab2e441620b),2252,上海莱士
ObjectId(5d84193b067cbab2e441620c),2251,步 步 高
ObjectId(5d84193b067cbab2e441620d),2249,大洋电机
ObjectId(5d84193b067cbab2e441620e),2250,联化科技
ObjectId(5d84193b067cbab2e441620f),2248,华东数控
ObjectId(5d84193b067cbab2e4416210),2247,聚力文化
ObjectId(5d84193b067cbab2e4416211),2246,北化股份
ObjectId(5d84193b067cbab2e4416212),2245,澳洋顺昌
ObjectId(5d84193b067cbab2e4416213),2244,滨江集团
ObjectId(5d84193b067cbab2e4416214),2243,通产丽星
ObjectId(5d84193b067cbab2e4416215),2242,九阳股份
ObjectId(5d84193b067cbab2e4416216),2241,歌尔股份
ObjectId(5d84193b067cbab2e4416217),2240,威华股份
ObjectId(5d84193b067cbab2e4416218),2239,奥特佳
ObjectId(5d84193b067cbab2e4416219),2238,天威视讯
ObjectId(5d84193b067cbab2e441621a),2237,恒邦股份
ObjectId(5d84193b067cbab2e441621b),2236,大华股份
ObjectId(5d84193b067cbab2e441621c),2235,安妮股份
ObjectId(5d84193b067cbab2e441621d),2234,民和股份
ObjectId(5d84193b067cbab2e441621e),2233,塔牌集团
ObjectId(5d84193b067cbab2e441621f),2232,启明信息
ObjectId(5d84193b067cbab2e4416220),2231,奥维通信
ObjectId(5d84193b067cbab2e4416221),2228,合兴包装
ObjectId(5d84193b067cbab2e4416222),2227,奥 特 迅
ObjectId(5d84193b067cbab2e4416223),2226,江南化工
ObjectId(5d84193b067cbab2e4416224),2230,科大讯飞
ObjectId(5d84193b067cbab2e4416225),2229,鸿博股份
ObjectId(5d84193b067cbab2e4416226),2225,濮耐股份
ObjectId(5d84193b067cbab2e4416227),2224,三 力 士
ObjectId(5d84193b067cbab2e4416228),2223,鱼跃医疗
ObjectId(5d84193b067cbab2e4416229),2222,福晶科技
ObjectId(5d84193b067cbab2e441622a),2221,东华能源
ObjectId(5d84193b067cbab2e441622b),2220,ST天宝
ObjectId(5d84193b067cbab2e441622c),2219,恒康医疗
ObjectId(5d84193b067cbab2e441622d),2218,拓日新能
ObjectId(5d84193b067cbab2e441622e),2217,合力泰
ObjectId(5d84193b067cbab2e441622f),2216,三全食品
ObjectId(5d84193b067cbab2e4416230),2215,诺 普 信
ObjectId(5d84193b067cbab2e4416231),2214,大立科技
ObjectId(5d84193b067cbab2e4416232),2211,宏达新材
ObjectId(5d84193b067cbab2e4416233),2210,*ST飞马
ObjectId(5d84193b067cbab2e4416234),2212,南洋股份
ObjectId(5d84193b067cbab2e4416235),2213,特 尔 佳
ObjectId(5d84193b067cbab2e4416236),2209,达 意 隆
ObjectId(5d84193b067cbab2e4416237),2208,合肥城建
ObjectId(5d84193b067cbab2e4416238),2207,ST准油
ObjectId(5d84193b067cbab2e4416239),2206,海 利 得
ObjectId(5d84193b067cbab2e441623a),2205,国统股份
ObjectId(5d84193b067cbab2e441623b),2204,大连重工
ObjectId(5d84193b067cbab2e441623c),2203,海亮股份
ObjectId(5d84193b067cbab2e441623d),2202,金风科技
ObjectId(5d84193b067cbab2e441623e),2201,九鼎新材
ObjectId(5d84193b067cbab2e441623f),2200,*ST云投
ObjectId(5d84193b067cbab2e4416240),2199,东晶电子
ObjectId(5d84193b067cbab2e4416241),2198,嘉应制药
ObjectId(5d84193b067cbab2e4416242),2194,*ST凡谷
ObjectId(5d84193b067cbab2e4416243),2197,证通电子
ObjectId(5d84193b067cbab2e4416244),2192,融捷股份
ObjectId(5d84193b067cbab2e4416245),2193,如意集团
ObjectId(5d84193b067cbab2e4416246),2190,*ST集成
ObjectId(5d84193b067cbab2e4416247),2189,利达光电
ObjectId(5d84193b067cbab2e4416248),2196,方正电机
ObjectId(5d84193b067cbab2e4416249),2187,广百股份
ObjectId(5d84193b067cbab2e441624a),2186,全 聚 德
ObjectId(5d84193b067cbab2e441624b),2185,华天科技
ObjectId(5d84193b067cbab2e441624c),2184,海得控制
ObjectId(5d84193b067cbab2e441624d),2183,怡 亚 通
ObjectId(5d84193b067cbab2e441624e),2182,云海金属
ObjectId(5d84193b067cbab2e441624f),2195,二三四五
ObjectId(5d84193b067cbab2e4416250),2181,粤 传 媒
ObjectId(5d84193b067cbab2e4416251),2180,纳思达
ObjectId(5d84193b067cbab2e4416252),2179,中航光电
ObjectId(5d84193b067cbab2e4416253),2178,延华智能
ObjectId(5d84193b067cbab2e4416254),2191,劲嘉股份
ObjectId(5d84193b067cbab2e4416255),2177,御银股份
ObjectId(5d84193b067cbab2e4416256),2176,江特电机
ObjectId(5d84193b067cbab2e4416257),2175,*ST东网
ObjectId(5d84193b067cbab2e4416258),2174,游族网络
ObjectId(5d84193b067cbab2e4416259),2171,楚江新材
ObjectId(5d84193b067cbab2e441625a),2170,芭田股份
ObjectId(5d84193b067cbab2e441625b),2169,智光电气
ObjectId(5d84193b067cbab2e441625c),2168,惠程科技
ObjectId(5d84193b067cbab2e441625d),2167,东方锆业
ObjectId(5d84193b067cbab2e441625e),2166,莱茵生物
ObjectId(5d84193b067cbab2e441625f),2172,澳洋健康
ObjectId(5d84193b067cbab2e4416260),2173,创新医疗
ObjectId(5d84193b067cbab2e4416261),2165,红 宝 丽
ObjectId(5d84193b067cbab2e4416262),2164,宁波东力
ObjectId(5d84193b067cbab2e4416263),2162,悦心健康
ObjectId(5d84193b067cbab2e4416264),2160,常铝股份
ObjectId(5d84193b067cbab2e4416265),2188,*ST巴士
ObjectId(5d84193b067cbab2e4416266),2159,三特索道
ObjectId(5d84193b067cbab2e4416267),2158,汉钟精机
ObjectId(5d84193b067cbab2e4416268),2157,正邦科技
ObjectId(5d84193b067cbab2e4416269),2156,通富微电
ObjectId(5d84193b067cbab2e441626a),2155,湖南黄金
ObjectId(5d84193b067cbab2e441626b),2154,报 喜 鸟
ObjectId(5d84193b067cbab2e441626c),2163,中航三鑫
ObjectId(5d84193b067cbab2e441626d),2161,远 望 谷
ObjectId(5d84193b067cbab2e441626e),2153,石基信息
ObjectId(5d84193b067cbab2e441626f),2152,广电运通
ObjectId(5d84193b067cbab2e4416270),2151,北斗星通
ObjectId(5d84193b067cbab2e4416271),2150,通润装备
ObjectId(5d84193b067cbab2e4416272),2149,西部材料
ObjectId(5d84193b067cbab2e4416273),2148,北纬科技
ObjectId(5d84193b067cbab2e4416274),2147,ST新光
ObjectId(5d84193b067cbab2e4416275),2146,荣盛发展
ObjectId(5d84193b067cbab2e4416276),2145,中核钛白
ObjectId(5d84193b067cbab2e4416277),2144,宏达高科
ObjectId(5d84193b067cbab2e4416278),2143,*ST印纪
ObjectId(5d84193b067cbab2e4416279),2142,宁波银行
ObjectId(5d84193b067cbab2e441627a),2141,贤丰控股
ObjectId(5d84193b067cbab2e441627b),2140,东华科技
ObjectId(5d84193b067cbab2e441627c),2139,拓邦股份
ObjectId(5d84193b067cbab2e441627d),2138,顺络电子
ObjectId(5d84193b067cbab2e441627e),2137,麦达数字
ObjectId(5d84193b067cbab2e441627f),2136,安 纳 达
ObjectId(5d84193b067cbab2e4416280),2134,天津普林
ObjectId(5d84193b067cbab2e4416281),2135,东南网架
ObjectId(5d84193b067cbab2e4416282),2133,广宇集团
ObjectId(5d84193b067cbab2e4416283),2132,恒星科技
ObjectId(5d84193b067cbab2e4416284),2129,中环股份
ObjectId(5d84193b067cbab2e4416285),2130,沃尔核材
ObjectId(5d84193b067cbab2e4416286),2131,利欧股份
ObjectId(5d84193b067cbab2e4416287),2128,露天煤业
ObjectId(5d84193b067cbab2e4416288),2127,南极电商
ObjectId(5d84193b067cbab2e4416289),2126,银轮股份
ObjectId(5d84193b067cbab2e441628a),2124,天邦股份
ObjectId(5d84193b067cbab2e441628b),2125,湘潭电化
ObjectId(5d84193b067cbab2e441628c),2123,梦网集团
ObjectId(5d84193b067cbab2e441628d),2122,*ST天马
ObjectId(5d84193b067cbab2e441628e),2121,科陆电子
ObjectId(5d84193b067cbab2e441628f),2120,韵达股份
ObjectId(5d84193b067cbab2e4416290),2119,康强电子
ObjectId(5d84193b067cbab2e4416291),2117,东港股份
ObjectId(5d84193b067cbab2e4416292),2118,紫鑫药业
ObjectId(5d84193b067cbab2e4416293),2116,中国海诚
ObjectId(5d84193b067cbab2e4416294),2115,三维通信
ObjectId(5d84193b067cbab2e4416295),2114,罗平锌电
ObjectId(5d84193b067cbab2e4416296),2113,ST天润
ObjectId(5d84193b067cbab2e4416297),2112,三变科技
ObjectId(5d84193b067cbab2e4416298),2111,威海广泰
ObjectId(5d84193b067cbab2e4416299),2110,三钢闽光
ObjectId(5d84193b067cbab2e441629a),2109,兴化股份
ObjectId(5d84193b067cbab2e441629b),2108,沧州明珠
ObjectId(5d84193b067cbab2e441629c),2107,沃华医药
ObjectId(5d84193b067cbab2e441629d),2106,莱宝高科
ObjectId(5d84193b067cbab2e441629e),2102,ST冠福
ObjectId(5d84193b067cbab2e441629f),2101,广东鸿图
ObjectId(5d84193b067cbab2e44162a0),2100,天康生物
ObjectId(5d84193b067cbab2e44162a1),2099,海翔药业
ObjectId(5d84193b067cbab2e44162a2),2098,浔兴股份
ObjectId(5d84193b067cbab2e44162a3),2097,山河智能
ObjectId(5d84193b067cbab2e44162a4),2096,南岭民爆
ObjectId(5d84193b067cbab2e44162a5),2095,生 意 宝
ObjectId(5d84193b067cbab2e44162a6),2094,青岛金王
ObjectId(5d84193b067cbab2e44162a7),2104,恒宝股份
ObjectId(5d84193b067cbab2e44162a8),2093,国脉科技
ObjectId(5d84193b067cbab2e44162a9),2103,广博股份
ObjectId(5d84193b067cbab2e44162aa),2092,中泰化学
ObjectId(5d84193b067cbab2e44162ab),2091,江苏国泰
ObjectId(5d84193b067cbab2e44162ac),2105,信隆健康
ObjectId(5d84193b067cbab2e44162ad),2090,金智科技
ObjectId(5d84193b067cbab2e44162ae),2089,*ST新海
ObjectId(5d84193b067cbab2e44162af),2088,鲁阳节能
ObjectId(5d84193b067cbab2e44162b0),2087,新野纺织
ObjectId(5d84193b067cbab2e44162b1),2085,万丰奥威
ObjectId(5d84193b067cbab2e44162b2),2086,ST东海洋
ObjectId(5d84193b067cbab2e44162b3),2084,海鸥住工
ObjectId(5d84193b067cbab2e44162b4),2083,孚日股份
ObjectId(5d84193b067cbab2e44162b5),2082,万邦德
ObjectId(5d84193b067cbab2e44162b6),2081,金 螳 螂
ObjectId(5d84193b067cbab2e44162b7),2080,中材科技
ObjectId(5d84193b067cbab2e44162b8),2079,苏州固锝
ObjectId(5d84193b067cbab2e44162b9),2078,太阳纸业
ObjectId(5d84193b067cbab2e44162ba),2077,大港股份
ObjectId(5d84193b067cbab2e44162bb),2076,雪 莱 特
ObjectId(5d84193b067cbab2e44162bc),2075,沙钢股份
ObjectId(5d84193b067cbab2e44162bd),2074,国轩高科
ObjectId(5d84193b067cbab2e44162be),2073,软控股份
ObjectId(5d84193b067cbab2e44162bf),2071,长城影视
ObjectId(5d84193b067cbab2e44162c0),2072,*ST凯瑞
ObjectId(5d84193b067cbab2e44162c1),2070,众和退
ObjectId(5d84193b067cbab2e44162c2),2068,黑猫股份
ObjectId(5d84193b067cbab2e44162c3),2069,獐子岛
ObjectId(5d84193b067cbab2e44162c4),2067,景兴纸业
ObjectId(5d84193b067cbab2e44162c5),2066,瑞泰科技
ObjectId(5d84193b067cbab2e44162c6),2065,东华软件
ObjectId(5d84193b067cbab2e44162c7),2064,华峰氨纶
ObjectId(5d84193b067cbab2e44162c8),2063,远光软件
ObjectId(5d84193b067cbab2e44162c9),2062,宏润建设
ObjectId(5d84193b067cbab2e44162ca),2061,浙江交科
ObjectId(5d84193b067cbab2e44162cb),2060,粤 水 电
ObjectId(5d84193b067cbab2e44162cc),2059,云南旅游
ObjectId(5d84193b067cbab2e44162cd),2058,威 尔 泰
ObjectId(5d84193b067cbab2e44162ce),2057,中钢天源
ObjectId(5d84193b067cbab2e44162cf),2056,横店东磁
ObjectId(5d84193b067cbab2e44162d0),2054,德美化工
ObjectId(5d84193b067cbab2e44162d1),2055,得润电子
ObjectId(5d84193b067cbab2e44162d2),2053,云南能投
ObjectId(5d84193b067cbab2e44162d3),2052,同洲电子
ObjectId(5d84193b067cbab2e44162d4),2051,中工国际
ObjectId(5d84193b067cbab2e44162d5),2050,三花智控
ObjectId(5d84193b067cbab2e44162d6),2049,紫光国微
ObjectId(5d84193b067cbab2e44162d7),2048,宁波华翔
ObjectId(5d84193b067cbab2e44162d8),2047,宝鹰股份
ObjectId(5d84193b067cbab2e44162d9),2046,轴研科技
ObjectId(5d84193b067cbab2e44162da),2045,国光电器
ObjectId(5d84193b067cbab2e44162db),2044,美年健康
ObjectId(5d84193b067cbab2e44162dc),2043,兔 宝 宝
ObjectId(5d84193b067cbab2e44162dd),2042,华孚时尚
ObjectId(5d84193b067cbab2e44162de),2040,南 京 港
ObjectId(5d84193b067cbab2e44162df),2041,登海种业
ObjectId(5d84193b067cbab2e44162e0),2037,久联发展
ObjectId(5d84193b067cbab2e44162e1),2039,黔源电力
ObjectId(5d84193b067cbab2e44162e2),2038,双鹭药业
ObjectId(5d84193b067cbab2e44162e3),2036,联创电子
ObjectId(5d84193b067cbab2e44162e4),2035,华帝股份
ObjectId(5d84193b067cbab2e44162e5),2034,旺能环境
ObjectId(5d84193b067cbab2e44162e6),2033,丽江旅游
ObjectId(5d84193b067cbab2e44162e7),2030,达安基因
ObjectId(5d84193b067cbab2e44162e8),2029,七 匹 狼
ObjectId(5d84193b067cbab2e44162e9),2032,苏 泊 尔
ObjectId(5d84193b067cbab2e44162ea),2031,巨轮智能
ObjectId(5d84193b067cbab2e44162eb),2028,思源电气
ObjectId(5d84193b067cbab2e44162ec),2026,山东威达
ObjectId(5d84193b067cbab2e44162ed),2027,分众传媒
ObjectId(5d84193b067cbab2e44162ee),2023,海特高新
ObjectId(5d84193b067cbab2e44162ef),2025,航天电器
ObjectId(5d84193b067cbab2e44162f0),2024,苏宁易购
ObjectId(5d84193b067cbab2e44162f1),2022,科华生物
ObjectId(5d84193b067cbab2e44162f2),2018,*ST华信
ObjectId(5d84193b067cbab2e44162f3),2021,*ST中捷
ObjectId(5d84193b067cbab2e44162f4),2017,东信和平
ObjectId(5d84193b067cbab2e44162f5),2016,世荣兆业
ObjectId(5d84193b067cbab2e44162f6),2014,永新股份
ObjectId(5d84193b067cbab2e44162f7),2015,霞客环保
ObjectId(5d84193b067cbab2e44162f8),2020,京新药业
ObjectId(5d84193b067cbab2e44162f9),2013,中航机电
ObjectId(5d84193b067cbab2e44162fa),2019,亿帆医药
ObjectId(5d84193b067cbab2e44162fb),2012,凯恩股份
ObjectId(5d84193b067cbab2e44162fc),2011,盾安环境
ObjectId(5d84193b067cbab2e44162fd),2010,传化智联
ObjectId(5d84193b067cbab2e44162fe),2009,天奇股份
ObjectId(5d84193b067cbab2e44162ff),2008,大族激光
ObjectId(5d84193b067cbab2e4416300),2006,精功科技
ObjectId(5d84193b067cbab2e4416301),2007,华兰生物
ObjectId(5d84193b067cbab2e4416302),2003,伟星股份
ObjectId(5d84193b067cbab2e4416303),2005,*ST德豪
ObjectId(5d84193b067cbab2e4416304),2004,华邦健康
ObjectId(5d84193b067cbab2e4416305),2002,鸿达兴业
ObjectId(5d84193b067cbab2e4416306),2001,新 和 成
ObjectId(5d84193b067cbab2e4416307),1979,招商蛇口
ObjectId(5d84193b067cbab2e4416308),1896,豫能控股
ObjectId(5d84193b067cbab2e4416309),1872,招商港口
ObjectId(5d84193b067cbab2e441630a),999,华润三九
ObjectId(5d84193b067cbab2e441630b),1965,招商公路
ObjectId(5d84193b067cbab2e441630c),998,隆平高科
ObjectId(5d84193b067cbab2e441630d),997,新 大 陆
ObjectId(5d84193b067cbab2e441630e),1696,宗申动力
ObjectId(5d84193b067cbab2e441630f),996,中国中期
ObjectId(5d84193b067cbab2e4416310),995,*ST皇台
ObjectId(5d84193b067cbab2e4416311),993,闽东电力
ObjectId(5d84193b067cbab2e4416312),990,诚志股份
ObjectId(5d84193b067cbab2e4416313),989,九 芝 堂
ObjectId(5d84193b067cbab2e4416314),988,华工科技
ObjectId(5d84193b067cbab2e4416315),987,越秀金控
ObjectId(5d84193b067cbab2e4416316),985,大庆华科
ObjectId(5d84193b067cbab2e4416317),983,西山煤电
ObjectId(5d84193b067cbab2e4416318),982,*ST 中绒
ObjectId(5d84193b067cbab2e4416319),981,ST银亿
ObjectId(5d84193b067cbab2e441631a),980,众泰汽车
ObjectId(5d84193b067cbab2e441631b),978,桂林旅游
ObjectId(5d84193b067cbab2e441631c),977,浪潮信息
ObjectId(5d84193b067cbab2e441631d),976,华铁股份
ObjectId(5d84193b067cbab2e441631e),975,银泰资源
ObjectId(5d84193b067cbab2e441631f),973,佛塑科技
ObjectId(5d84193b067cbab2e4416320),971,*ST高升
ObjectId(5d84193b067cbab2e4416321),972,ST中基
ObjectId(5d84193b067cbab2e4416322),970,中科三环
ObjectId(5d84193b067cbab2e4416323),969,安泰科技
ObjectId(5d84193b067cbab2e4416324),968,蓝焰控股
ObjectId(5d84193b067cbab2e4416325),967,盈峰环境
ObjectId(5d84193b067cbab2e4416326),966,长源电力
